Codigo de hidrante;Distrito;Tipo de Calle;Direccion;Nº;CoordX ETRS89;CoordY ETRS89;Longitud;Latitud;direccion_completa
HI_16_0257;HORTALEZA;CALLE;JULIO CARO BAROJA;156;445156,66;4483972,48;-3.6472849;40.5046534;CALLE JULIO CARO BAROJA, 156
HI_16_0258;HORTALEZA;CALLE;JULIO CASARES;4;445178,11;4482265,35;-3.646884;40.4892763;CALLE JULIO CASARES, 4
HI_16_0259;HORTALEZA;CALLE;JULIO DANVILA;28;443801,6;4480373,19;-3.6629578;40.4721388;CALLE JULIO DANVILA, 28
HI_16_0260;HORTALEZA;CALLE;LAURIN;37;444842,27;4478744,44;-3.6505404;40.457536;CALLE LAURIN, 37
HI_16_0261;HORTALEZA;CALLE;LAVANDA;23;446644,1;4481073,89;-3.6294864;40.4786385;CALLE LAVANDA, 23
HI_16_0262;HORTALEZA;CALLE;LEIRA;19;444730,74;4479637,34;-3.6519335;40.4655722;CALLE LEIRA, 19
HI_16_0263;HORTALEZA;CALLE;LEONOR DE AUSTRIA;2;443802,35;4483057,88;-3.6631869;40.4963237;CALLE LEONOR DE AUSTRIA, 2
HI_16_0264;HORTALEZA;PLAZA;LICEO;3 B;445398,16;4478693,43;-3.6439802;40.4571132;PLAZA LICEO, 3 B
HI_16_0265;HORTALEZA;CALLE;LIDO;27;444814,33;4478605,22;-3.6508578;40.45628;CALLE LIDO, 27
HI_16_0266;HORTALEZA;CALLE;LOPEZ DE HOYOS;409;444956,16;4480408,83;-3.6493416;40.4725372;CALLE LOPEZ DE HOYOS, 409
HI_16_0267;HORTALEZA;CALLE;LOPEZ DE HOYOS;462;444719,94;4480027,39;-3.6520949;40.4690853;CALLE LOPEZ DE HOYOS, 462
HI_16_0268;HORTALEZA;CALLE;LUIS BUITRAGO;5;444804,27;4480529,05;-3.6511438;40.4736101;CALLE LUIS BUITRAGO, 5
HI_16_0269;HORTALEZA;CALLE;MACHAQUITO;22;446736,89;4478600,39;-3.6281841;40.4563619;CALLE MACHAQUITO, 22
HI_16_0270;HORTALEZA;AVENIDA;MACHUPICHU;16;446992,16;4478799,72;-3.6251903;40.4581739;AVENIDA MACHUPICHU, 16
HI_16_0271;HORTALEZA;AVENIDA;MACHUPICHU;16;447014,43;4478771,04;-3.6249253;40.4579169;AVENIDA MACHUPICHU, 16
HI_16_0272;HORTALEZA;AVENIDA;MACHUPICHU;63;446503,78;4479074,59;-3.6309732;40.4606188;AVENIDA MACHUPICHU, 63
HI_16_0273;HORTALEZA;AVENIDA;MACHUPICHU;99;446121,55;4479367,91;-3.6355062;40.4632364;AVENIDA MACHUPICHU, 99
HI_16_0274;HORTALEZA;CALLE;MACUAJE;7;446415,5;4480107,27;-3.6321016;40.469916;CALLE MACUAJE, 7
HI_16_0275;HORTALEZA;AVENIDA;MADROÃ‘OS;12;445144,9;4478253,79;-3.646929;40.453136;AVENIDA MADROÃ‘OS, 12
HI_16_0276;HORTALEZA;AVENIDA;MADROÃ‘OS;21;445220,05;4478411,98;-3.6460564;40.454566;AVENIDA MADROÃ‘OS, 21
HI_16_0277;HORTALEZA;AVENIDA;MADROÃ‘OS;33;445545,05;4478607,1;-3.6422404;40.4563451;AVENIDA MADROÃ‘OS, 33
HI_16_0278;HORTALEZA;AVENIDA;MADROÃ‘OS;42;445876,85;4478688,22;-3.6383343;40.4570975;AVENIDA MADROÃ‘OS, 42
HI_16_0279;HORTALEZA;AVENIDA;MADROÃ‘OS;46 C;445961,85;4478675,82;-3.6373308;40.4569914;AVENIDA MADROÃ‘OS, 46 C
HI_16_0280;HORTALEZA;AVENIDA;MADROÃ‘OS;75 B;446612,5;4478539,42;-3.629646;40.4558046;AVENIDA MADROÃ‘OS, 75 B
HI_16_0281;HORTALEZA;CALLE;MAHONIA;1;447467,41;4478638,42;-3.619572;40.456751;CALLE MAHONIA, 1
HI_16_0282;HORTALEZA;CALLE;MANIZALES;1;446004,65;4480505,13;-3.6369817;40.4734735;CALLE MANIZALES, 1
HI_16_0283;HORTALEZA;CALLE;MANIZALES;2;446033,51;4480622,93;-3.6366513;40.4745366;CALLE MANIZALES, 2
HI_16_0284;HORTALEZA;CALLE;BOYACA;8;445991,64;4480403,64;-3.6371266;40.4725584;CALLE BOYACA, 8
HI_16_0285;HORTALEZA;AVENIDA;MANOTERAS;2A;443028,66;4482249,84;-3.672244;40.4889918;AVENIDA MANOTERAS, 2A
HI_16_0286;HORTALEZA;AVENIDA;MANOTERAS;8;443063,23;4482128,19;-3.6718251;40.4878983;AVENIDA MANOTERAS, 8
HI_16_0287;HORTALEZA;AVENIDA;MANOTERAS;12;443269,98;4482199,12;-3.6693921;40.4885514;AVENIDA MANOTERAS, 12
HI_16_0288;HORTALEZA;AVENIDA;MANOTERAS;24 A;443433,18;4481965,75;-3.6674457;40.4864603;AVENIDA MANOTERAS, 24 A
HI_16_0289;HORTALEZA;AVENIDA;MANOTERAS;50;443842,37;4482080,74;-3.6626281;40.4875239;AVENIDA MANOTERAS, 50
HI_16_0290;HORTALEZA;AVENIDA;MANOTERAS;52;443945,04;4482059,2;-3.6614148;40.4873368;AVENIDA MANOTERAS, 52
HI_16_0291;HORTALEZA;RONDA;MANUEL GRANERO;21;446521,09;4478832,65;-3.6307487;40.4584403;RONDA MANUEL GRANERO, 21
HI_16_0292;HORTALEZA;RONDA;MANUEL GRANERO;69;446821,36;4478859,98;-3.6272097;40.4587058;RONDA MANUEL GRANERO, 69
HI_16_0293;HORTALEZA;CALLE;MANUEL POMBO ANGULO;2;444399,25;4484028,76;-3.6562286;40.50511;CALLE MANUEL POMBO ANGULO, 2
HI_16_0294;HORTALEZA;CALLE;MANUEL POMBO ANGULO;11;444690,78;4483971,14;-3.652783;40.5046105;CALLE MANUEL POMBO ANGULO, 11
HI_16_0295;HORTALEZA;PLAZA;MANUEL RODRIGO;3;446425,9;4479019,86;-3.6318871;40.4601207;PLAZA MANUEL RODRIGO, 3
HI_16_0296;HORTALEZA;PLAZA;MANUEL RODRIGO;11 E;446353,88;4479020,24;-3.6327366;40.4601195;PLAZA MANUEL RODRIGO, 11 E
HI_16_0297;HORTALEZA;PLAZA;MANUEL RODRIGO;7A;446385,52;4479038,29;-3.6323649;40.4602841;PLAZA MANUEL RODRIGO, 7A
HI_16_0298;HORTALEZA;CALLE;MANUEL URIBE;20;443868,88;4479562,08;-3.6620924;40.4648365;CALLE MANUEL URIBE, 20
HI_16_0299;HORTALEZA;CALLE;MAR DE BERING;2 C;445519,21;4480464,13;-3.6427046;40.4730725;CALLE MAR DE BERING, 2 C
HI_16_0300;HORTALEZA;CALLE;MAR CASPIO;2;445096,69;4480514,51;-3.6476931;40.4734985;CALLE MAR CASPIO, 2
HI_16_0301;HORTALEZA;CALLE;MAR DE ARAL;9;445445,17;4480618,93;-3.6435913;40.4744621;CALLE MAR DE ARAL, 9
HI_16_0302;HORTALEZA;CALLE;MAR DEL JAPON;11;445637,47;4480522,17;-3.6413146;40.4736031;CALLE MAR DEL JAPON, 11
HI_16_0303;HORTALEZA;CALLE;MAR DE LAS ANTILLAS;18;445052,22;4480827,16;-3.6482448;40.4763121;CALLE MAR DE LAS ANTILLAS, 18
HI_16_0304;HORTALEZA;CALLE;MAR DE LAS ANTILLAS;13;445241,77;4480683,68;-3.6459963;40.475032;CALLE MAR DE LAS ANTILLAS, 13
HI_16_0305;HORTALEZA;CALLE;MAR DE OMAN;32;445695,09;4480616,08;-3.6406429;40.4744528;CALLE MAR DE OMAN, 32
HI_16_0306;HORTALEZA;CALLE;MAR MENOR;26;445435,32;4480732,6;-3.6437173;40.4754855;CALLE MAR MENOR, 26
HI_16_0307;HORTALEZA;CALLE;MAR MENOR;24;445544,6;4480734,06;-3.6424283;40.4755058;CALLE MAR MENOR, 24
HI_16_0308;HORTALEZA;CALLE;MARAGATERIA;17;446056;4481625,99;-3.6364713;40.4835741;CALLE MARAGATERIA, 17
HI_16_0309;HORTALEZA;CALLE;MARGARITA DE PARMA;3;443998,88;4483292,19;-3.6608885;40.4984478;CALLE MARGARITA DE PARMA, 3
HI_16_0310;HORTALEZA;CALLE;ELENA FORTUN;5;446817,36;4480590,39;-3.6274019;40.474294;CALLE ELENA FORTUN, 5
HI_16_0311;HORTALEZA;CALLE;MARIA DE PORTUGAL;24;444010,13;4483390,06;-3.6607644;40.4993302;CALLE MARIA DE PORTUGAL, 24
HI_16_0312;HORTALEZA;CALLE;MARIA TUDOR;12 B;444002;4482785,94;-3.6608069;40.4938875;CALLE MARIA TUDOR, 12 B
HI_16_0313;HORTALEZA;CALLE;MARGARITA DE PARMA;2;444111,8;4483127,61;-3.6595415;40.4969728;CALLE MARGARITA DE PARMA, 2
HI_16_0314;HORTALEZA;CALLE;MARIA TUDOR;18;444131,69;4482946,21;-3.6592908;40.49534;CALLE MARIA TUDOR, 18
HI_16_0315;HORTALEZA;CALLE;ISABEL CLARA EUGENIA;65;444272,4;4483112,58;-3.657645;40.4968482;CALLE ISABEL CLARA EUGENIA, 65
HI_16_0316;HORTALEZA;CALLE;MARIA TUDOR;32;444337,53;4483188,99;-3.6568832;40.4975409;CALLE MARIA TUDOR, 32
HI_16_0317;HORTALEZA;CALLE;MARIA TUDOR;37;444241,33;4483284,79;-3.6580268;40.4983974;CALLE MARIA TUDOR, 37
HI_16_0318;HORTALEZA;CALLE;MARIA BLANCHARD;2;446638,75;4480657,03;-3.6295145;40.4748829;CALLE MARIA BLANCHARD, 2
HI_16_0319;HORTALEZA;CALLE;RAFAELA APARICIO;14 B;446420,24;4481022,86;-3.6321231;40.4781644;CALLE RAFAELA APARICIO, 14 B
HI_16_0320;HORTALEZA;AVENIDA;MARUJA MALLO;10;446507,17;4480856,91;-3.6310835;40.476675;AVENIDA MARUJA MALLO, 10
HI_16_0321;HORTALEZA;AVENIDA;MARUJA MALLO;15;446521,01;4481148,88;-3.6309449;40.4793062;AVENIDA MARUJA MALLO, 15
HI_16_0322;HORTALEZA;CALLE;MATAPOZUELOS;4;444863,83;4479188,1;-3.6503247;40.4615341;CALLE MATAPOZUELOS, 4
HI_16_0323;HORTALEZA;CALLE;CASTROMONTE;79;444829,01;4479256,46;-3.6507413;40.4621476;CALLE CASTROMONTE, 79
HI_16_0324;HORTALEZA;CALLE;MAYORGA;2;444679,43;4479081,31;-3.6524902;40.4605598;CALLE MAYORGA, 2
HI_16_0325;HORTALEZA;CALLE;MENTRIDA;58;444880,67;4479717,21;-3.650172;40.4663017;CALLE MENTRIDA, 58
HI_16_0327;HORTALEZA;CALLE;MILAN;21;445069,29;4478597,12;-3.6478503;40.4562239;CALLE MILAN, 21
HI_16_0328;HORTALEZA;CALLE;MILAN;29;445064,58;4478743,18;-3.6479185;40.4575393;CALLE MILAN, 29
HI_16_0329;HORTALEZA;CALLE;MOJACAR;22;444087,93;4481216,01;-3.6596545;40.4797506;CALLE MOJACAR, 22
HI_16_0330;HORTALEZA;CALLE;MOMBUEY;8;446121,19;4481569,59;-3.6356974;40.4830703;CALLE MOMBUEY, 8
HI_16_0331;HORTALEZA;CARRETERA;ESTACION DE HORTALEZA;12 B;444433,48;4480705,49;-3.6555332;40.4751748;CARRETERA ESTACION DE HORTALEZA, 12 B
HI_16_0332;HORTALEZA;CALLE;MONOVAR;5;444332,2;4480817,04;-3.6567377;40.4761729;CALLE MONOVAR, 5
HI_16_0333;HORTALEZA;CALLE;MONOVAR;11;444335,79;4480979,04;-3.6567096;40.4776325;CALLE MONOVAR, 11
HI_16_0334;HORTALEZA;CALLE;MONTEARAGON;4;444044,13;4479289,34;-3.6600013;40.4623913;CALLE MONTEARAGON, 4
HI_16_0335;HORTALEZA;CALLE;MONTEARAGON;5 B;444128,17;4479455,18;-3.6590247;40.463891;CALLE MONTEARAGON, 5 B
HI_16_0336;HORTALEZA;CALLE;MONTEARAGON;3;444145,01;4479420,18;-3.658823;40.4635768;CALLE MONTEARAGON, 3
HI_16_0337;HORTALEZA;CALLE;MONTEMAYOR DE PILILLA;15;444711,53;4479219,92;-3.6521237;40.4618106;CALLE MONTEMAYOR DE PILILLA, 15
HI_16_0338;HORTALEZA;CALLE;MONTEMAYOR DE PILILLA;18;444767,02;4479144,89;-3.6514627;40.4611384;CALLE MONTEMAYOR DE PILILLA, 18
HI_16_0339;HORTALEZA;CAMINO;MONTORO;17;446532,9;4481244,74;-3.6308127;40.4801705;CAMINO MONTORO, 17
HI_16_0340;HORTALEZA;CALLE;MORATALLA;1;444376,81;4480456,22;-3.6561799;40.4729255;CALLE MORATALLA, 1
HI_16_0341;HORTALEZA;CALLE;MORERUELA;28;446276,44;4481719,6;-3.6338785;40.4844317;CALLE MORERUELA, 28
HI_16_0342;HORTALEZA;CALLE;MORERUELA;54;446447,38;4481574,82;-3.6318495;40.4831385;CALLE MORERUELA, 54
HI_16_0343;HORTALEZA;CALLE;MOSCATELAR;5;444919,96;4478710,61;-3.6496213;40.4572364;CALLE MOSCATELAR, 5
HI_16_0344;HORTALEZA;CALLE;MOSCATELAR;37;445197,66;4478712,27;-3.6463464;40.4572697;CALLE MOSCATELAR, 37
HI_16_0345;HORTALEZA;CALLE;MOTA DEL CUERVO;5;446333,68;4479540,92;-3.6330188;40.4648087;CALLE MOTA DEL CUERVO, 5
HI_16_0346;HORTALEZA;CALLE;MOTILLA DEL PALANCAR;22;446381,15;4479659,33;-3.6324689;40.4658785;CALLE MOTILLA DEL PALANCAR, 22
HI_16_0347;HORTALEZA;CALLE;MURIAS DE PAREDES;16;446330,85;4481496,77;-3.6332177;40.4824279;CALLE MURIAS DE PAREDES, 16
HI_16_0348;HORTALEZA;CALLE;NAPOLES;28;444855,46;4478988,12;-3.650406;40.459732;CALLE NAPOLES, 28
HI_16_0349;HORTALEZA;CALLE;NAVALENO;14;443936,76;4480158,47;-3.6613444;40.4702136;CALLE NAVALENO, 14
HI_16_0350;HORTALEZA;CALLE;NEVADO DEL RUIZ;1;446132,16;4480085,36;-3.6354419;40.4697003;CALLE NEVADO DEL RUIZ, 1
HI_16_0351;HORTALEZA;AVENIDA;NICETO ALCALA ZAMORA;3;445137,8;4481824,63;-3.6473215;40.4853034;AVENIDA NICETO ALCALA ZAMORA, 3
HI_16_0352;HORTALEZA;AVENIDA;NICETO ALCALA ZAMORA;6;445058,82;4481690,99;-3.6482417;40.4840943;AVENIDA NICETO ALCALA ZAMORA, 6
HI_16_0353;HORTALEZA;AVENIDA;NICETO ALCALA ZAMORA;20;444982,61;4482802,36;-3.6492374;40.494101;AVENIDA NICETO ALCALA ZAMORA, 20
HI_16_0354;HORTALEZA;AVENIDA;NICETO ALCALA ZAMORA;13;445201,73;4482097,21;-3.6465908;40.4877631;AVENIDA NICETO ALCALA ZAMORA, 13
HI_16_0355;HORTALEZA;CALLE;FERNANDO DE ROJAS;10;445114,74;4482642,73;-3.6476644;40.4926717;CALLE FERNANDO DE ROJAS, 10
HI_16_0356;HORTALEZA;AVENIDA;NICETO ALCALA ZAMORA;43;444882,63;4482884,09;-3.6504242;40.4948306;AVENIDA NICETO ALCALA ZAMORA, 43
HI_16_0357;HORTALEZA;AVENIDA;NICETO ALCALA ZAMORA;75;444629,08;4483106,93;-3.6534356;40.4968212;AVENIDA NICETO ALCALA ZAMORA, 75
HI_16_0358;HORTALEZA;AVENIDA;NICETO ALCALA ZAMORA;79;444518,56;4483250,18;-3.6547523;40.4981042;AVENIDA NICETO ALCALA ZAMORA, 79
HI_16_0359;HORTALEZA;AVENIDA;NICETO ALCALA ZAMORA;85;444404,92;4483294,17;-3.6560972;40.4984929;AVENIDA NICETO ALCALA ZAMORA, 85
HI_16_0360;HORTALEZA;PLAZA;NUESTRA SEÃ‘ORA DEL TRANSITO;12;445001,4;4479048,62;-3.6486901;40.4602867;PLAZA NUESTRA SEÃ‘ORA DEL TRANSITO, 12
HI_16_0361;HORTALEZA;CALLE;OCTAVIO PAZ;22;444470,83;4482613,79;-3.6552598;40.4923682;CALLE OCTAVIO PAZ, 22
HI_16_0362;HORTALEZA;CALLE;OCTAVIO PAZ;41;444767,84;4482964,34;-3.6517857;40.4955459;CALLE OCTAVIO PAZ, 41
HI_16_0363;HORTALEZA;CAMINO;OLIVAR;2 B;446564,68;4480977,57;-3.6304153;40.4777657;CAMINO OLIVAR, 2 B
HI_16_0364;HORTALEZA;CAMINO;OLIVAR;23;446821,98;4480773,85;-3.6273628;40.475947;CAMINO OLIVAR, 23
HI_16_0365;HORTALEZA;CALLE;OÃ‘A;1;443275,79;4482231,82;-3.6693265;40.4888464;CALLE OÃ‘A, 1
HI_16_0366;HORTALEZA;CALLE;OÃ‘A;23;443506,67;4482257,07;-3.6666046;40.4890896;CALLE OÃ‘A, 23
HI_16_0367;HORTALEZA;CALLE;OÃ‘A;39;443578,17;4482265,58;-3.6657617;40.4891711;CALLE OÃ‘A, 39
HI_16_0368;HORTALEZA;CALLE;OÃ‘A;69;443718,53;4482275,57;-3.6641065;40.4892707;CALLE OÃ‘A, 69
HI_16_0369;HORTALEZA;CALLE;OÃ‘A;139;443949,9;4482092,72;-3.6613604;40.4876391;CALLE OÃ‘A, 139
HI_16_0370;HORTALEZA;CALLE;OÃ‘A;153;443958,74;4482304,8;-3.6612749;40.4895502;CALLE OÃ‘A, 153
HI_16_0371;HORTALEZA;CALLE;OÃ‘A;177;444049,68;4482170,28;-3.66019;40.4883445;CALLE OÃ‘A, 177
HI_16_0372;HORTALEZA;CALLE;PADRE ARRUPE;45;445920,6;4484061,72;-3.6382767;40.5055075;CALLE PADRE ARRUPE, 45
HI_16_0373;HORTALEZA;AVENIDA;PAPA NEGRO;15;446399,12;4478176,38;-3.6321318;40.4525205;AVENIDA PAPA NEGRO, 15
HI_16_0374;HORTALEZA;AVENIDA;PAPA NEGRO;59;446753,16;4478481,19;-3.6279823;40.4552891;AVENIDA PAPA NEGRO, 59
HI_16_0375;HORTALEZA;AVENIDA;PAPA NEGRO;75;446821,65;4478535,78;-3.6271791;40.4557853;AVENIDA PAPA NEGRO, 75
HI_16_0376;HORTALEZA;AVENIDA;PAPA NEGRO;99;446919,85;4478613,15;-3.6260275;40.4564885;AVENIDA PAPA NEGRO, 99
HI_16_0377;HORTALEZA;AVENIDA;PAPA NEGRO;107;446987,26;4478667,18;-3.625237;40.4569796;AVENIDA PAPA NEGRO, 107
HI_16_0378;HORTALEZA;AVENIDA;PAPA NEGRO;18;447004,73;4478667,68;-3.625031;40.4569852;AVENIDA PAPA NEGRO, 18
HI_16_0379;HORTALEZA;AVENIDA;PAPA NEGRO;121;447089,95;4478899,01;-3.6240453;40.4590746;AVENIDA PAPA NEGRO, 121
HI_16_0380;HORTALEZA;CALLE;PARMA;20;444938,94;4478616,39;-3.6493892;40.4563888;CALLE PARMA, 20
HI_16_0381;HORTALEZA;CALLE;SICELIDAS;8;445988,35;4479383,44;-3.6370785;40.4633677;CALLE SICELIDAS, 8
HI_16_0382;HORTALEZA;CALLE;LAS PEDROÃ‘ERAS;3;446575,47;4479490,79;-3.6301628;40.4643727;CALLE LAS PEDROÃ‘ERAS, 3
HI_16_0383;HORTALEZA;CALLE;LAS PEDROÃ‘ERAS;5 B;446550;4479522,11;-3.6304658;40.4646532;CALLE LAS PEDROÃ‘ERAS, 5 B
HI_16_0384;HORTALEZA;CALLE;LAS PEDROÃ‘ERAS;11;446526,54;4479658,33;-3.630754;40.4658789;CALLE LAS PEDROÃ‘ERAS, 11
HI_16_0385;HORTALEZA;CALLE;LAS PEDROÃ‘ERAS;33;446469,24;4479809,82;-3.6314426;40.4672399;CALLE LAS PEDROÃ‘ERAS, 33
HI_16_0386;HORTALEZA;CALLE;LAS PEDROÃ‘ERAS;44;446509,44;4479779,02;-3.6309659;40.466965;CALLE LAS PEDROÃ‘ERAS, 44
HI_16_0387;HORTALEZA;CALLE;PEGASO;29;444930,65;4479601,16;-3.6495725;40.4652596;CALLE PEGASO, 29
HI_16_0388;HORTALEZA;CALLE;PEONIAS;12;447722,39;4477961,35;-3.6165092;40.4506676;CALLE PEONIAS, 12
HI_16_0389;HORTALEZA;CALLE;PEONIAS;12;447841,85;4477966,32;-3.6151009;40.4507199;CALLE PEONIAS, 12
HI_16_0390;HORTALEZA;CALLE;JARILLA;9;446810,68;4478269,81;-3.6272862;40.4533886;CALLE JARILLA, 9
HI_16_0391;HORTALEZA;AVENIDA;PICEAS;28;447335,69;4478552,46;-3.6211183;40.4559683;AVENIDA PICEAS, 28
HI_16_0392;HORTALEZA;AVENIDA;PICEAS;28;447273,01;4478541,33;-3.6218566;40.455864;AVENIDA PICEAS, 28
HI_16_0393;HORTALEZA;CARRETERA;CANILLAS;2;444256,79;4479364,55;-3.6574997;40.4630832;CARRETERA CANILLAS, 2
HI_16_0394;HORTALEZA;CALLE;PINAR DEL REY;49;444368,31;4479941,83;-3.656235;40.468291;CALLE PINAR DEL REY, 49
HI_16_0395;HORTALEZA;CALLE;PINAR DEL REY;18;444628,81;4480118,44;-3.6531777;40.4698994;CALLE PINAR DEL REY, 18
HI_16_0396;HORTALEZA;CALLE;PINTOR ANTONIO SAURA;6;444667,24;4481740,43;-3.652866;40.4845137;CALLE PINTOR ANTONIO SAURA, 6
HI_16_0397;HORTALEZA;CALLE;PINTOR BRENES;20;444861,29;4479921,37;-3.6504184;40.4681396;CALLE PINTOR BRENES, 20
HI_16_0398;HORTALEZA;CALLE;PINTOR LUCIO MUÃ‘OZ;27;444784,54;4481651,99;-3.6514743;40.4837248;CALLE PINTOR LUCIO MUÃ‘OZ, 27
HI_16_0399;HORTALEZA;CALLE;PINTOR LUCIO MUÃ‘OZ;41 D;444964,93;4481638,31;-3.6493449;40.4836135;CALLE PINTOR LUCIO MUÃ‘OZ, 41 D
HI_16_0400;HORTALEZA;CALLE;PLAZA;28;445204,34;4478901;-3.6462839;40.4589703;CALLE PLAZA, 28
HI_16_0401;HORTALEZA;CALLE;POBLA DE SEGUR;17;444394,59;4479856,5;-3.6559176;40.4675241;CALLE POBLA DE SEGUR, 17
HI_16_0402;HORTALEZA;CALLE;PRINCESA DE EBOLI;8 C;444344,2;4481968,92;-3.6566973;40.4865504;CALLE PRINCESA DE EBOLI, 8 C
HI_16_0403;HORTALEZA;CALLE;PRINCESA DE EBOLI;41;444170,01;4482651,76;-3.6588126;40.49269;CALLE PRINCESA DE EBOLI, 41
HI_16_0404;HORTALEZA;CALLE;PRINCESA DE EBOLI;64;444450,23;4482452,51;-3.6554887;40.4909139;CALLE PRINCESA DE EBOLI, 64
HI_16_0405;HORTALEZA;CALLE;PRINCESA DE EBOLI;82;444326,17;4482556,15;-3.6569616;40.4918392;CALLE PRINCESA DE EBOLI, 82
HI_16_0406;HORTALEZA;CALLE;PRINCESA DE EBOLI;90;444097,22;4482749,86;-3.6596802;40.4935689;CALLE PRINCESA DE EBOLI, 90
HI_16_0407;HORTALEZA;CALLE;PINTOR LUCIO MUÃ‘OZ;2;444045,51;4481821,32;-3.6602084;40.4852007;CALLE PINTOR LUCIO MUÃ‘OZ, 2
HI_16_0408;HORTALEZA;CALLE;PRINCIPE CARLOS;12;444716,55;4481888,77;-3.6522971;40.4858533;CALLE PRINCIPE CARLOS, 12
HI_16_0410;HORTALEZA;CALLE;PRINCIPE CARLOS;25;444310,9;4482799,26;-3.6571632;40.4940282;CALLE PRINCIPE CARLOS, 25
HI_16_0411;HORTALEZA;CALLE;PRINCIPE CARLOS;26;444856,3;4482206,68;-3.650676;40.4887264;CALLE PRINCIPE CARLOS, 26
HI_16_0412;HORTALEZA;CALLE;PRINCIPE CARLOS;32;444813,96;4482348,27;-3.6511879;40.4899991;CALLE PRINCIPE CARLOS, 32
HI_16_0413;HORTALEZA;CALLE;PRINCIPE CARLOS;38;444653,09;4482571,17;-3.6531054;40.4919964;CALLE PRINCIPE CARLOS, 38
HI_16_0414;HORTALEZA;CALLE;PRINCIPE CARLOS;40;444549,96;4482651,75;-3.6543294;40.4927154;CALLE PRINCIPE CARLOS, 40
HI_16_0415;HORTALEZA;CALLE;DULCE CHACON;41;443161,4;4481957,39;-3.6706515;40.4863664;CALLE DULCE CHACON, 41
HI_16_0416;HORTALEZA;CALLE;DULCE CHACON;33;443294,75;4481904,47;-3.6690735;40.4858988;CALLE DULCE CHACON, 33
HI_16_0417;HORTALEZA;CALLE;DULCE CHACON;61;443023,29;4481989,14;-3.6722839;40.4866429;CALLE DULCE CHACON, 61
HI_16_0418;HORTALEZA;CALLE;DULCE CHACON;35;443232,31;4481929,87;-3.6698124;40.4861233;CALLE DULCE CHACON, 35
HI_16_0419;HORTALEZA;AVENIDA;PRUNOS;7 B;447160,14;4478156,89;-3.6231557;40.4523936;AVENIDA PRUNOS, 7 B
HI_16_0420;HORTALEZA;AVENIDA;PRUNOS;15 D;447506,78;4478326,31;-3.6190819;40.4539418;AVENIDA PRUNOS, 15 D
HI_16_0421;HORTALEZA;CALLE;PUENTECILLO;29;445300,03;4478771,98;-3.6451442;40.4578143;CALLE PUENTECILLO, 29
HI_16_0422;HORTALEZA;CALLE;PUERTO DE SANTA MARIA;58;444727,1;4478920,3;-3.651914;40.4591126;CALLE PUERTO DE SANTA MARIA, 58
HI_16_0423;HORTALEZA;CALLE;PUERTO REAL;9;444567,65;4479123,21;-3.6538122;40.4609298;CALLE PUERTO REAL, 9
HI_16_0424;HORTALEZA;CALLE;PURCHENA;13;443710,14;4480699,37;-3.6640656;40.475071;CALLE PURCHENA, 13
HI_16_0425;HORTALEZA;CALLE;PURCHENA;17;443695,21;4480790,93;-3.6642498;40.4758948;CALLE PURCHENA, 17
HI_16_0426;HORTALEZA;CALLE;PURCHENA;19;443690,44;4480816;-3.6643083;40.4761203;CALLE PURCHENA, 19
HI_16_0427;HORTALEZA;CALLE;PURCHENA;40 E;443770,89;4481094,42;-3.6633839;40.4786339;CALLE PURCHENA, 40 E
HI_16_0428;HORTALEZA;CALLE;PURCHENA;67;443981,98;4481369,04;-3.660918;40.4811221;CALLE PURCHENA, 67
HI_16_0430;HORTALEZA;CALLE;RAMON POWER;6;446227,98;4479402,38;-3.6342538;40.4635539;CALLE RAMON POWER, 6
HI_16_0431;HORTALEZA;CALLE;RAMON POWER;9;446449,95;4479397,64;-3.6316354;40.4635255;CALLE RAMON POWER, 9
HI_16_0432;HORTALEZA;CALLE;RAMON POWER;26;446471,18;4479397,66;-3.631385;40.463527;CALLE RAMON POWER, 26
HI_16_0433;HORTALEZA;CALLE;RAMON POWER;38;446645,65;4479393,44;-3.6293268;40.4635003;CALLE RAMON POWER, 38
HI_16_0434;HORTALEZA;CALLE;RAMON POWER;64;446909,57;4479389,62;-3.6262137;40.4634827;CALLE RAMON POWER, 64
HI_16_0435;HORTALEZA;CALLE;TOMAS REDONDO;10;446823,41;4480065,89;-3.6272866;40.4695694;CALLE TOMAS REDONDO, 10
HI_16_0436;HORTALEZA;CALLE;RICARDO SAN JUAN;18;444618,65;4479567,54;-3.6532495;40.464936;CALLE RICARDO SAN JUAN, 18
HI_16_0437;HORTALEZA;PASAJE;ROGELIO MUÃ‘OZ;1;445329,34;4480262,21;-3.6449269;40.471241;PASAJE ROGELIO MUÃ‘OZ, 1
HI_16_0438;HORTALEZA;CALLE;ROQUETAS DE MAR;15;444133,84;4481385,09;-3.6591278;40.4812769;CALLE ROQUETAS DE MAR, 15
HI_16_0439;HORTALEZA;CALLE;SAN ENRIQUE DE OSSO;46;445893,3;4483903,01;-3.6385853;40.504076;CALLE SAN ENRIQUE DE OSSO, 46
HI_16_0440;HORTALEZA;AVENIDA;SAN LUIS;4;444951,9;4480470,64;-3.6493973;40.4730937;AVENIDA SAN LUIS, 4
HI_16_0441;HORTALEZA;AVENIDA;SAN LUIS;11;444676,4;4480388,41;-3.6526399;40.4723346;AVENIDA SAN LUIS, 11
